z_cm qC23_t0001 qC23_t001 qC23_t01 qC23_t1 qC40_t0001 qC40_t001 qC40_t01 qC40_t1
0.76124999999999998 2.3524467191816189e-08 0.00076120033132195486 0.0008472113614838208 1.5663622809550099e-06 4.0856302807574985e-08 0.0012833632676097816 0.00043051568250588186 3.5911951178233499e-06
0.76874999999999993 3.9891321678761504e-08 0.00082344069439582908 0.00085759278074456406 1.5228445387020764e-06 6.9311035738066313e-08 0.001280412219020593 0.00042094793709613167 3.6433676622621024e-06
0.77625 6.7017396502385939e-08 0.00088051993223736919 0.0008673270163488269 1.4779590573446851e-06 1.164696519917403e-07 0.0012748562636424445 0.00041105291852615511 3.6949625976050449e-06
0.78374999999999995 1.1151033162663963e-07 0.00093215618129076805 0.00087638860484466304 1.4317297671138252e-06 1.9381780591028752e-07 0.0012666541719877878 0.00040095834512838061 3.7459417579755606e-06
0.79125000000000001 1.8372357876093291e-07 0.00097833112442294594 0.00088482277920016311 1.3841790944892587e-06 3.193526328829207e-07 0.0012532239302170338 0.00039055294851699494 3.7962656580695521e-06
0.79874999999999996 2.9968284293398896e-07 0.0010190760812375287 0.00089263381081963625 1.3353262402298287e-06 5.2093175891726031e-07 0.0012357947833672746 0.00037953510815998587 3.8458989061199347e-06
0.80625000000000002 4.838861505132813e-07 0.0010539322236900208 0.00089984057215913643 1.2851859497609191e-06 8.4113990257364405e-07 0.0012124990900371023 0.00036779502370018095 3.8948106943743848e-06
0.81374999999999997 7.7330624287684783e-07 0.0010820708741178309 0.00090645256032062754 1.233769954912069e-06 1.3442475460030172e-06 0.001184596638502322 0.00035559906251549219 3.9429707639237666e-06
0.82124999999999992 1.2230171395072086e-06 0.0011031641084149806 0.00091247684260228965 1.1810921891864211e-06 2.1259974250577121e-06 0.0011513708564465245 0.00034318454207487616 3.9903466270338538e-06
0.82874999999999999 1.9139678393879285e-06 0.0011180063096270763 0.00091792526168252601 1.1271713530300296e-06 3.3271315389699638e-06 0.0011131174334002537 0.00033032336096073465 4.0369034572843087e-06
0.83624999999999994 2.9635281474317223e-06 0.0011283748639142734 0.00092280971483309866 1.0720074830592324e-06 5.1517509156407934e-06 0.0010697386515968591 0.00031669629268532838 4.0826025546362948e-06
0.84375 4.5395211117590622e-06 0.0011361004257366568 0.00092714260155494393 1.0155507578635474e-06 7.8917674795851328e-06 0.0010210079616002202 0.00030256763105098345 4.1274078525189328e-06
0.85124999999999995 6.8785244899273534e-06 0.0011426076382742767 0.00093092407943179889 9.5774990835103348e-07 1.1958839209863117e-05 0.00096691386143862022 0.00028832365955746572 4.171288082053064e-06
0.85875000000000001 1.0309251218087083e-05 0.0011473193453951707 0.00093417030154940536 8.9879475141033494e-07 1.7925249295890177e-05 0.00090739802668914939 0.00027362690459024739 4.2142154929644039e-06
0.86624999999999996 1.5281788487251214e-05 0.0011497077477107484 0.00093687972462265382 8.3869978903727293e-07 2.6575170112532139e-05 0.00084251323734319677 0.00025825246764141804 4.2561693143507092e-06
0.87374999999999992 2.2403376008777224e-05 0.0011497666677326944 0.00093906982788657511 7.7744487213985424e-07 3.8967639446993553e-05 0.00077236227976306944 0.00024273818215862512 4.2971247153245931e-06
0.88124999999999998 3.2481256549696285e-05 0.0011479148593791857 0.00094077675118707613 7.1511979383113854e-07 5.6512411096142117e-05 0.00069712704809833052 0.00022705056816481805 4.3370539235728706e-06
0.88874999999999993 4.6572984928528229e-05 0.0011436466781484091 0.00094203360987301819 6.5181212731142394e-07 8.1059705857283496e-05 0.00061705547467361891 0.00021066405168026475 4.3759192471489896e-06
0.89624999999999999 6.6044528777314246e-05 0.001136631645162627 0.00094289279278642404 5.8753824281116111e-07 0.00011500494717847019 0.00053254049307688441 0.00019414781693195037 4.4136679060668242e-06
0.90374999999999994 9.2636679968434855e-05 0.0011257788258819507 0.0009433797253949449 5.2230725081613435e-07 0.00016141008594372424 0.00044443393137221686 0.00017759829378354754 4.4502478216334713e-06
0.91125 0.00012854095770572829 0.0011111983079604988 0.00094351617503919888 4.559611980917051e-07 0.00022414446380480645 0.00036015633243219694 0.00016057954914631837 4.4856043421163126e-06
