severity,nx,requested_time_s,elapsed_time_s,z_cm,a_cm2,q_cm3_s,u_cm_s
23.0,200,0.001,0.001,3.855,0.03238895118780562,-0.011342173312114316,-0.35018649558447645
23.0,200,0.001,0.001,3.885,0.0323899994286046,-0.010263869544039942,-0.3168839063015112
23.0,200,0.001,0.001,3.915,0.032390462457502184,-0.009790438889019213,-0.30226301652422316
23.0,200,0.001,0.001,3.945,0.03239066330923441,-0.00958940528434126,-0.29605461279971285
23.0,200,0.001,0.001,3.9749999999999996,0.03239078841772717,-0.009464259063981836,-0.29218983316880726
23.0,200,0.001,0.001,4.005,0.0323909085922458,-0.009328948850867616,-0.28801133578268673
23.0,200,0.001,0.001,4.035,0.03239109363390149,-0.009157665774924545,-0.2827217221631522
23.0,200,0.001,0.001,4.0649999999999995,0.03239138653139342,-0.008842337344442825,-0.27298421868643746
23.0,200,0.001,0.001,4.095,0.032391895233542835,-0.008331376545962948,-0.2572055906545272
23.0,200,0.001,0.001,4.125,0.03239265994549571,-0.00754072050035207,-0.23279102466546991
23.0,200,0.001,0.001,4.155,0.03239371414515389,-0.006460251332326648,-0.19942916404641742
23.0,200,0.001,0.001,4.185,0.032395024014117674,-0.005114021032374163,-0.15786440010495084
23.0,200,0.001,0.001,4.215,0.0323963624627974,-0.0037386338909287937,-0.11540289114934064
23.0,200,0.001,0.001,4.245,0.03239737956720329,-0.0026933739550995556,-0.08313554957469857
23.0,200,0.001,0.001,4.2749999999999995,0.032398137843372136,-0.001914058796774664,-0.05907928431035531
23.0,200,0.001,0.001,4.305,0.03239869851901497,-0.0013377964664817489,-0.041291673049662435
23.0,200,0.001,0.001,4.335,0.03239910741660878,-0.0009175129042092166,-0.028319079671277343
23.0,200,0.001,0.001,4.365,0.032399400102736516,-0.0006166656175888787,-0.019033241838844847
23.0,200,0.001,0.001,4.395,0.03239960515970283,-0.0004058844385566589,-0.01252745015119751
23.0,200,0.001,0.001,4.425,0.03239974558476419,-0.00026153570739552055,-0.008072153119575924
23.0,200,0.001,0.001,4.455,0.03239983953169787,-0.0001649617194239817,-0.005091436309818572
23.0,200,0.001,0.001,4.484999999999999,0.032399900928472565,-0.00010184696752001643,-0.0031434345353357172
23.0,200,0.001,0.001,4.515,0.0323999401275544,-6.155041731943169e-5,-0.0018997077487524856
23.0,200,0.001,0.001,4.545,0.03239996458133971,-3.641165688298025e-5,-0.0011238177989846018
23.0,200,0.001,0.001,4.575,0.03239997948975462,-2.1085461403837154e-5,-0.0006507862577661416
23.0,200,0.001,0.001,4.6049999999999995,0.03239998837355778,-1.1952609427441403e-5,-0.00036890783075700564
23.0,200,0.001,0.001,4.635,0.032399993548483975,-6.632557951594651e-6,-0.0002047086195146787
23.0,200,0.001,0.001,4.665,0.032399996495570994,-3.6027962379856218e-6,-0.0001111974267799108
23.0,200,0.001,0.001,4.694999999999999,0.03239999813655436,-1.91576452274202e-6,-5.91285380532357e-5
23.0,200,0.001,0.001,4.725,0.03239999903001004,-9.972302149397181e-7,-3.07787112590975e-5
23.0,200,0.001,0.001,4.755,0.03239999950571095,-5.081732676979237e-7,-1.568436035341146e-5
23.0,200,0.001,0.001,4.785,0.03239999975340957,-2.5351842373915e-7,-7.824642767550372e-6
23.0,200,0.001,0.001,4.8149999999999995,0.032399999879558015,-1.2382650316278249e-7,-3.82180566737927e-6
23.0,200,0.001,0.001,4.845,0.03239999994240056,-5.921833357628544e-8,-1.8277263481963413e-6
23.0,200,0.001,0.001,4.875,0.032399999973026554,-2.7731710452952923e-8,-8.559169900012331e-7
23.0,200,0.001,0.001,4.905,0.03239999998762976,-1.2718048931884938e-8,-3.9253237459076103e-7
23.0,200,0.001,0.001,4.935,0.032399999994443575,-5.712685321847826e-9,-1.763174482354173e-7
23.0,200,0.001,0.001,4.965,0.03239999999755517,-2.5135986802329754e-9,-7.758020618588414e-8
23.0,200,0.001,0.001,4.995,0.0323999999989461,-1.0835590371126735e-9,-3.34431801588864e-8
23.0,200,0.001,0.001,5.0249999999999995,0.03239999999955485,-4.5767864482191885e-10,-1.4125884099636019e-8
23.0,200,0.001,0.001,5.055,0.03239999999981572,-1.8946374059353629e-10,-5.8476463146485764e-9
23.0,200,0.001,0.001,5.085,0.03239999999992523,-7.68649929556431e-11,-2.3723763257969282e-9
23.0,200,0.001,0.001,5.115,0.03239999999997026,-3.0577488130824336e-11,-9.437496336682842e-10
23.0,200,0.001,0.001,5.145,0.03239999999998841,-1.192205157735715e-11,-3.6796455485683376e-10
23.0,200,0.001,0.001,5.175,0.032399999999995564,-4.567155134939687e-12,-1.4096157823889851e-10
23.0,200,0.001,0.001,5.205,0.032399999999998326,-1.712264913749335e-12,-5.2847682523130355e-11
23.0,200,0.001,0.001,5.234999999999999,0.03239999999999938,-6.316487079005176e-13,-1.949533049075709e-11
23.0,200,0.001,0.001,5.265,0.03239999999999978,-2.275264298745845e-13,-7.0224206751415435e-12
23.0,200,0.001,0.001,5.295,0.03239999999999992,-8.103127427816919e-14,-2.500965255499055e-12
23.0,200,0.001,0.001,5.325,0.03239999999999998,-2.4654298235126645e-14,-7.609351307137858e-13
23.0,200,0.001,0.001,5.3549999999999995,0.0324,-3.839789332494621e-15,-1.1851201643501918e-13
23.0,200,0.001,0.001,5.385,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.415,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.444999999999999,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.475,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.505,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.535,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.5649999999999995,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.595,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.625,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.654999999999999,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.685,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.715,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.745,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.7749999999999995,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.805,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.835,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.865,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.895,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.925,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.955,0.0324,0.0,0.0
23.0,200,0.001,0.001,5.984999999999999,0.0324,0.0,0.0
23.0,200,0.01,0.00999999999999976,0.015,0.03236599162695886,-0.0029060900391061958,-0.0897883825900024
23.0,200,0.01,0.00999999999999976,0.045,0.032368552326150525,-0.008687288255470943,-0.2683866787719292
23.0,200,0.01,0.00999999999999976,0.075,0.0323683575759223,-0.013804824055097522,-0.4264913356421412
23.0,200,0.01,0.00999999999999976,0.105,0.03236829357233679,-0.018168765355301816,-0.5613136606876784
23.0,200,0.01,0.00999999999999976,0.135,0.032368421212255694,-0.021727040714494595,-0.6712419049424647
23.0,200,0.01,0.00999999999999976,0.16499999999999998,0.03236875552404745,-0.024505628000370965,-0.7570766192158732
23.0,200,0.01,0.00999999999999976,0.195,0.03236929659738321,-0.02658598544958751,-0.8213334315005401
23.0,200,0.01,0.00999999999999976,0.22499999999999998,0.03237003076416492,-0.028054754430454035,-0.8666891494435004
23.0,200,0.01,0.00999999999999976,0.255,0.032370922242541546,-0.028984381240117384,-0.8953832400247899
23.0,200,0.01,0.00999999999999976,0.285,0.03237199747571996,-0.029406618285684707,-0.9083967805119414
23.0,200,0.01,0.00999999999999976,0.315,0.032373317848705584,-0.02930392997366958,-0.905187726220075
23.0,200,0.01,0.00999999999999976,0.345,0.03237475271688231,-0.028743561229472876,-0.887838788479274
23.0,200,0.01,0.00999999999999976,0.375,0.03237632487962278,-0.027659062759430576,-0.8542990244343271
23.0,200,0.01,0.00999999999999976,0.40499999999999997,0.03237827539261846,-0.026238980479948135,-0.8103884521882241
23.0,200,0.01,0.00999999999999976,0.435,0.032380431479744065,-0.02425104941956958,-0.748941515332805
23.0,200,0.01,0.00999999999999976,0.46499999999999997,0.03238298897316201,-0.021862812291325487,-0.6751326231634976
23.0,200,0.01,0.00999999999999976,0.495,0.03238585747054528,-0.018987844580477174,-0.5863005047109372
23.0,200,0.01,0.00999999999999976,0.525,0.0323890752032086,-0.015713598335129964,-0.48515118868146345
23.0,200,0.01,0.00999999999999976,0.5549999999999999,0.0323925925348088,-0.012060366874138813,-0.37231866702792765
23.0,200,0.01,0.00999999999999976,0.585,0.03239639096509892,-0.008058629246683558,-0.24875083324451883
23.0,200,0.01,0.00999999999999976,0.615,0.03240005336216684,-0.004161853337497194,-0.12845205194498047
23.0,200,0.01,0.00999999999999976,0.645,0.03240312141557142,-0.0008298898787206112,-0.025611417742051393
23.0,200,0.01,0.00999999999999976,0.6749999999999999,0.032405663710846765,0.0020075511432269774,0.06195062570358692
23.0,200,0.01,0.00999999999999976,0.705,0.032407680170374716,0.004349373290675068,0.13420810338195763
23.0,200,0.01,0.00999999999999976,0.735,0.03240920514218943,0.006226612396660447,0.19212481050807417
23.0,200,0.01,0.00999999999999976,0.765,0.03241038474043275,0.007782763444107464,0.24013178203337635
23.0,200,0.01,0.00999999999999976,0.7949999999999999,0.03241128370705155,0.00907351251072302,0.2799491866083954
23.0,200,0.01,0.00999999999999976,0.825,0.032411846895403634,0.010029279755445125,0.3094325290320741
23.0,200,0.01,0.00999999999999976,0.855,0.03241209894990855,0.010663237102779095,0.32898940359458523
23.0,200,0.01,0.00999999999999976,0.885,0.03241217004671818,0.01109381325296413,0.34227307943200824
23.0,200,0.01,0.00999999999999976,0.9149999999999999,0.03241215485848739,0.011415596887367022,0.3522011090348025
23.0,200,0.01,0.00999999999999976,0.945,0.03241203997463641,0.011622107514698084,0.3585737745539251
23.0,200,0.01,0.00999999999999976,0.975,0.03241177397369446,0.011694597364138172,0.3608132456319595
23.0,200,0.01,0.00999999999999976,1.005,0.03241143988128196,0.011623140842362026,0.3586122950703756
23.0,200,0.01,0.00999999999999976,1.035,0.03241103049941655,0.011447916010718895,0.35321049143824584
23.0,200,0.01,0.00999999999999976,1.065,0.03241053742601031,0.011152394390234419,0.34409779275317814
23.0,200,0.01,0.00999999999999976,1.095,0.03240995218171185,0.010732615436673717,0.3311518442390628
23.0,200,0.01,0.00999999999999976,1.125,0.03240928070926943,0.010188001800805278,0.314354455817694
23.0,200,0.01,0.00999999999999976,1.155,0.032408535329768194,0.009528544235891051,0.29401341772884143
23.0,200,0.01,0.00999999999999976,1.185,0.03240772738989564,0.008772369665277693,0.2706875912567944
23.0,200,0.01,0.00999999999999976,1.2149999999999999,0.032406873525030265,0.007931757509635888,0.24475540670437076
23.0,200,0.01,0.00999999999999976,1.2449999999999999,0.032405979659188074,0.007022908850404759,0.21671644937953766
23.0,200,0.01,0.00999999999999976,1.275,0.032405055165035994,0.006055090201723772,0.18685634605112533
23.0,200,0.01,0.00999999999999976,1.305,0.03240418054684884,0.005121314632608961,0.15804487403113748
23.0,200,0.01,0.00999999999999976,1.335,0.03240338125447519,0.0042440298527611124,0.13097490719969151
23.0,200,0.01,0.00999999999999976,1.365,0.032402663470919905,0.0034300107577283664,0.10585582758672489
23.0,200,0.01,0.00999999999999976,1.395,0.03240202964496539,0.0026819482849246307,0.08277099657988092
23.0,200,0.01,0.00999999999999976,1.425,0.03240147526802978,0.0019959348983659775,0.06160012412568594
23.0,200,0.01,0.00999999999999976,1.4549999999999998,0.03240103612132859,0.0014104581552612436,0.04353126702429072
23.0,200,0.01,0.00999999999999976,1.4849999999999999,0.03240071285847335,0.0009283978825784435,0.028653625203670516
23.0,200,0.01,0.00999999999999976,1.515,0.03240045204789321,0.0004971037436630061,0.015342494077804988
23.0,200,0.01,0.00999999999999976,1.545,0.03240025224317903,0.00011705582484809377,0.0036128059735317836
23.0,200,0.01,0.00999999999999976,1.575,0.0324001438736535,-0.00017718395342144284,-0.005468616254063048
23.0,200,0.01,0.00999999999999976,1.605,0.03240011332725362,-0.00039533401229618995,-0.012201624367889217
23.0,200,0.01,0.00999999999999976,1.635,0.03240011736465036,-0.000579480531638912,-0.017885136807286543
23.0,200,0.01,0.00999999999999976,1.665,0.03240015089976031,-0.0007363875559335881,-0.02272790513265899
23.0,200,0.01,0.00999999999999976,1.6949999999999998,0.03240022202849615,-0.000852523335411302,-0.026312268312899328
23.0,200,0.01,0.00999999999999976,1.7249999999999999,0.032400333277051475,-0.0009237243982759177,-0.02850971903212408
23.0,200,0.01,0.00999999999999976,1.755,0.03240048764269642,-0.0009533455016098657,-0.02942380102803066
23.0,200,0.01,0.00999999999999976,1.785,0.032400665429288544,-0.0009400483873516908,-0.029013243243514845
23.0,200,0.01,0.00999999999999976,1.815,0.032400859508290386,-0.0008980952665112794,-0.0277182543963528
23.0,200,0.01,0.00999999999999976,1.845,0.03240106929346871,-0.0008228056638940303,-0.02539439845153161
23.0,200,0.01,0.00999999999999976,1.875,0.03240130357815458,-0.0006744038037964285,-0.02081409478386299
23.0,200,0.01,0.00999999999999976,1.905,0.03240145255804633,-0.0005868925842070279,-0.01811315659863167
23.0,200,0.01,0.00999999999999976,1.9349999999999998,0.032400172874918635,-0.0014955830603763723,-0.046159724707337015
23.0,200,0.01,0.00999999999999976,1.9649999999999999,0.0323875698391262,-0.007439591913175018,-0.22970516003913108
23.0,200,0.01,0.00999999999999976,1.9949999999999999,0.03231950619603016,-0.029229800697112146,-0.9044012157804092
23.0,200,0.01,0.00999999999999976,2.025,0.03207226271798496,-0.07454804582086405,-2.3243774995351423
23.0,200,0.01,0.00999999999999976,2.0549999999999997,0.03142684055957829,-0.12026938850883179,-3.8269640335250315
23.0,200,0.01,0.00999999999999976,2.085,0.03023198175787159,-0.1467353593991293,-4.853646729954227
23.0,200,0.01,0.00999999999999976,2.1149999999999998,0.028489384770589172,-0.11157705468793007,-3.916443109825099
23.0,200,0.01,0.00999999999999976,2.145,0.026455055086349873,-0.04908710670502773,-1.8554906253192953
23.0,200,0.01,0.00999999999999976,2.175,0.024410479139538577,-0.08832145288898191,-3.6181777663644588
23.0,200,0.01,0.00999999999999976,2.205,0.022629146116072585,-0.10165473870958423,-4.4922039120770405
23.0,200,0.01,0.00999999999999976,2.235,0.021264795051240504,-0.09006406366430246,-4.235360060949587
23.0,200,0.01,0.00999999999999976,2.265,0.020326759377735874,-0.06972490028795332,-3.430202473116486
23.0,200,0.01,0.00999999999999976,2.295,0.019749676799716426,-0.04708639862091734,-2.3841604649243386
23.0,200,0.01,0.00999999999999976,2.3249999999999997,0.01943333081347416,-0.02790035013002806,-1.4356957331618758
23.0,200,0.01,0.00999999999999976,2.355,0.019284411343020693,-0.013195056445477879,-0.6842343388538723
23.0,200,0.01,0.00999999999999976,2.385,0.019227638303892177,-0.004362369979641495,-0.2268801768940306
23.0,200,0.01,0.00999999999999976,2.415,0.019213920066485674,0.0008085538069329594,0.04208166808933999
23.0,200,0.01,0.00999999999999976,2.445,0.019212252165594138,0.002001843151168343,0.10419617304176874
23.0,200,0.01,0.00999999999999976,2.475,0.019212731976241366,0.002321588577943503,0.12083594258299131
23.0,200,0.01,0.00999999999999976,2.505,0.0192175693249715,0.005059145848409004,0.2632562819396259
23.0,200,0.01,0.00999999999999976,2.5349999999999997,0.019242594170136042,0.008891265601884383,0.46206169102102534
23.0,200,0.01,0.00999999999999976,2.565,0.0193078498427203,0.014574130843118165,0.7548293032024534
23.0,200,0.01,0.00999999999999976,2.5949999999999998,0.019440271437693998,0.020254556642982143,1.0418865141825786
23.0,200,0.01,0.00999999999999976,2.625,0.019665785280349037,0.026167698169469122,1.330620557299438
23.0,200,0.01,0.00999999999999976,2.655,0.020008883520919663,0.031214201675608174,1.5600171615259362
23.0,200,0.01,0.00999999999999976,2.685,0.02048817632655744,0.03477198350463621,1.697173186642465
23.0,200,0.01,0.00999999999999976,2.715,0.021113148536104052,0.03630831019004207,1.7197013570928978
23.0,200,0.01,0.00999999999999976,2.745,0.021882715229901945,0.03494116117233085,1.5967470583625292
23.0,200,0.01,0.00999999999999976,2.775,0.022784235492960932,0.02985869592086265,1.3104980384392242
23.0,200,0.01,0.00999999999999976,2.8049999999999997,0.023788943070968748,0.022811074786960178,0.9588940004147587
23.0,200,0.01,0.00999999999999976,2.835,0.024856035774027032,0.015140667946769304,0.6091344607167943
23.0,200,0.01,0.00999999999999976,2.8649999999999998,0.02594953716971148,0.014762412906338422,0.5688892564746486
23.0,200,0.01,0.00999999999999976,2.895,0.027017836968268552,0.02224805062773716,0.8234578753978962
23.0,200,0.01,0.00999999999999976,2.925,0.028026538898010878,0.028637811446612493,1.0218104900796365
23.0,200,0.01,0.00999999999999976,2.955,0.02894000045577687,0.03350702956557647,1.1578102639209857
23.0,200,0.01,0.00999999999999976,2.985,0.029733620927571744,0.03435996604395989,1.155593061728253
23.0,200,0.01,0.00999999999999976,3.0149999999999997,0.030399649999594307,0.03281547026821519,1.0794686869307089
23.0,200,0.01,0.00999999999999976,3.045,0.030938946350952238,0.029613941154019385,0.9571735513581228
23.0,200,0.01,0.00999999999999976,3.0749999999999997,0.031360697242419015,0.025373241346796638,0.8090777175858309
23.0,200,0.01,0.00999999999999976,3.105,0.031679771199885104,0.020792811534779767,0.6563434882021868
23.0,200,0.01,0.00999999999999976,3.135,0.03191351780811563,0.016238174710959157,0.5088180754184917
23.0,200,0.01,0.00999999999999976,3.165,0.03207964487999704,0.012073725780520121,0.37636718940266634
23.0,200,0.01,0.00999999999999976,3.195,0.032194373938207156,0.00862343716991344,0.2678554081053102
23.0,200,0.01,0.00999999999999976,3.225,0.03227125603714196,0.0057941969746527705,0.1795466829051852
23.0,200,0.01,0.00999999999999976,3.255,0.032321264450358926,0.0035140683940276043,0.10872311011918288
23.0,200,0.01,0.00999999999999976,3.2849999999999997,0.03235292390507257,0.0017921085397759537,0.05539247534579004
23.0,200,0.01,0.00999999999999976,3.315,0.03237232135555058,0.0004156568503677482,0.012839883979975363
23.0,200,0.01,0.00999999999999976,3.3449999999999998,0.03238379788042603,-0.000754324023768977,-0.023293253822613515
23.0,200,0.01,0.00999999999999976,3.375,0.03239041864352385,-0.0017259272856070997,-0.05328511818886855
23.0,200,0.01,0.00999999999999976,3.405,0.03239411605173257,-0.002610922086017938,-0.08059865198508157
23.0,200,0.01,0.00999999999999976,3.435,0.0323961280952407,-0.003488002560567244,-0.10766726660398855
23.0,200,0.01,0.00999999999999976,3.465,0.032397262395804365,-0.004368028683973715,-0.1348270921971296
23.0,200,0.01,0.00999999999999976,3.4949999999999997,0.032398004676779585,-0.005279784767551512,-0.16296635611438312
23.0,200,0.01,0.00999999999999976,3.525,0.03239862725001769,-0.006245259076799687,-0.19276307692315192
23.0,200,0.01,0.00999999999999976,3.5549999999999997,0.03239928519767677,-0.00728145681552134,-0.22474127966389412
23.0,200,0.01,0.00999999999999976,3.585,0.03240018031633471,-0.008551943027897446,-0.2639473899343067
23.0,200,0.01,0.00999999999999976,3.6149999999999998,0.032401357020688144,-0.010057799442053346,-0.31041290757147855
23.0,200,0.01,0.00999999999999976,3.645,0.032403013870946164,-0.011965042644449678,-0.36925709108738225
23.0,200,0.01,0.00999999999999976,3.675,0.03240520272500857,-0.014304079969635222,-0.4414130684822445
23.0,200,0.01,0.00999999999999976,3.705,0.03240794968874669,-0.017098384822684966,-0.5275984746613636
23.0,200,0.01,0.00999999999999976,3.735,0.03241070339368596,-0.01981570160427205,-0.611393753587354
23.0,200,0.01,0.00999999999999976,3.7649999999999997,0.03241320076493965,-0.022128114313672342,-0.6826883427571779
23.0,200,0.01,0.00999999999999976,3.795,0.032415369584405794,-0.024029438732318883,-0.7412976942850849
23.0,200,0.01,0.00999999999999976,3.8249999999999997,0.03241721895921501,-0.025473845002922813,-0.7858121646700217
23.0,200,0.01,0.00999999999999976,3.855,0.03241874667529255,-0.02649977361931329,-0.8174212866628088
23.0,200,0.01,0.00999999999999976,3.885,0.03242003793791761,-0.027119793776382045,-0.8365133263666993
23.0,200,0.01,0.00999999999999976,3.915,0.03242111155350017,-0.02743888245660421,-0.8463276285677478
23.0,200,0.01,0.00999999999999976,3.945,0.03242207900883119,-0.0274540085722859,-0.8467689121603806
23.0,200,0.01,0.00999999999999976,3.9749999999999996,0.03242278386969497,-0.02713657255334782,-0.8369599804386914
23.0,200,0.01,0.00999999999999976,4.005,0.03242321968717015,-0.026507791224384528,-0.8175557973619025
23.0,200,0.01,0.00999999999999976,4.035,0.03242341421956036,-0.025610786936376247,-0.789885567354156
23.0,200,0.01,0.00999999999999976,4.0649999999999995,0.032423431331207654,-0.0245301507758096,-0.7565562856451672
23.0,200,0.01,0.00999999999999976,4.095,0.03242323282418952,-0.023222706385830655,-0.7162366106967976
23.0,200,0.01,0.00999999999999976,4.125,0.03242251256930558,-0.02139705158617501,-0.6599442760778391
23.0,200,0.01,0.00999999999999976,4.155,0.032421049675737695,-0.018849810320692204,-0.5814065401712908
23.0,200,0.01,0.00999999999999976,4.185,0.0324188596216179,-0.015610673498518898,-0.48153061769357297
23.0,200,0.01,0.00999999999999976,4.215,0.032416041714231826,-0.0117827739341465,-0.36348589497814693
23.0,200,0.01,0.00999999999999976,4.245,0.03241310513247528,-0.007876058432779895,-0.2429899388099269
23.0,200,0.01,0.00999999999999976,4.2749999999999995,0.032410459492574574,-0.004333587491577682,-0.13370953573091218
23.0,200,0.01,0.00999999999999976,4.305,0.03240810402078212,-0.00113803925127489,-0.03511588492017637
23.0,200,0.01,0.00999999999999976,4.335,0.03240600824408386,0.001750142103924183,0.0540067166169315
23.0,200,0.01,0.00999999999999976,4.365,0.03240408250096421,0.004290297511042998,0.13239990704613647
23.0,200,0.01,0.00999999999999976,4.395,0.03240236330621097,0.006558641923893442,0.2024124555950604
23.0,200,0.01,0.00999999999999976,4.425,0.03240073535546493,0.008471898282680452,0.2614724076394002
23.0,200,0.01,0.00999999999999976,4.455,0.03239929260267837,0.010160856848989652,0.3136135400730842
23.0,200,0.01,0.00999999999999976,4.484999999999999,0.03239794151572844,0.011561077903287005,0.3568460637437219
23.0,200,0.01,0.00999999999999976,4.515,0.03239674056611123,0.012758767552732364,0.3938287410949834
23.0,200,0.01,0.00999999999999976,4.545,0.03239565601895969,0.013738050101921124,0.42407074867941785
23.0,200,0.01,0.00999999999999976,4.575,0.03239465876341177,0.01448568522146818,0.4471627661603608
23.0,200,0.01,0.00999999999999976,4.6049999999999995,0.03239377406248566,0.01505242530026426,0.46467031816759075
23.0,200,0.01,0.00999999999999976,4.635,0.03239293067754253,0.015402008098614355,0.4754743635867534
23.0,200,0.01,0.00999999999999976,4.665,0.03239215016064978,0.015598974607441878,0.4815665070110605
23.0,200,0.01,0.00999999999999976,4.694999999999999,0.03239136799180544,0.015619469824763749,0.4822108726224609
23.0,200,0.01,0.00999999999999976,4.725,0.032390670386190874,0.01548409683572549,0.4780418759818824
23.0,200,0.01,0.00999999999999976,4.755,0.0323900401241102,0.015207076745709298,0.46949854607897173
23.0,200,0.01,0.00999999999999976,4.785,0.032389479888797784,0.014819081828966277,0.45752762563166693
23.0,200,0.01,0.00999999999999976,4.8149999999999995,0.03238900612637188,0.014347483979995057,0.44297388823897876
23.0,200,0.01,0.00999999999999976,4.845,0.032388635423821505,0.013808050620231176,0.42632393861445295
23.0,200,0.01,0.00999999999999976,4.875,0.03238838588133781,0.013210766910483134,0.40788593043456295
23.0,200,0.01,0.00999999999999976,4.905,0.03238826903598599,0.012566294821777438,0.38798908357267464
23.0,200,0.01,0.00999999999999976,4.935,0.03238826686813292,0.011904767549713367,0.3675642045986278
23.0,200,0.01,0.00999999999999976,4.965,0.032388461842750266,0.011088525685328527,0.3423603670703661
23.0,200,0.01,0.00999999999999976,4.995,0.032388964980708555,0.010006966294758073,0.3089622129240129
23.0,200,0.01,0.00999999999999976,5.0249999999999995,0.03238968476712485,0.008751771321086054,0.2702024235187679
23.0,200,0.01,0.00999999999999976,5.055,0.03239057867708207,0.007369534636865636,0.2275209316368264
23.0,200,0.01,0.00999999999999976,5.085,0.032391727745575694,0.005780941104655712,0.17846967442004746
23.0,200,0.01,0.00999999999999976,5.115,0.03239286371332336,0.004247297546455408,0.13111831000938864
23.0,200,0.01,0.00999999999999976,5.145,0.03239394209880573,0.0028700594745086016,0.0885986480359367
23.0,200,0.01,0.00999999999999976,5.175,0.032394948935947736,0.0016072610447984605,0.04961455713285381
23.0,200,0.01,0.00999999999999976,5.205,0.032395911587488994,0.00048441866773736645,0.01495308031166638
23.0,200,0.01,0.00999999999999976,5.234999999999999,0.03239677630100099,-0.000555100787033273,-0.01713444516441352
23.0,200,0.01,0.00999999999999976,5.265,0.032397610133549824,-0.0014463749245803572,-0.0446444944123376
23.0,200,0.01,0.00999999999999976,5.295,0.03239831539533716,-0.002297144370994267,-0.07090320416242621
23.0,200,0.01,0.00999999999999976,5.325,0.03239900348424294,-0.0030029284923755294,-0.09268582886618675
23.0,200,0.01,0.00999999999999976,5.3549999999999995,0.03239956423999008,-0.003688937081896441,-0.11385761408924339
23.0,200,0.01,0.00999999999999976,5.385,0.03240010030910497,-0.00426233349673985,-0.1315530957026717
23.0,200,0.01,0.00999999999999976,5.415,0.03240053322805453,-0.004815752925649938,-0.14863190342435909
23.0,200,0.01,0.00999999999999976,5.444999999999999,0.03240092799430558,-0.00529211894742669,-0.16333232641845238
23.0,200,0.01,0.00999999999999976,5.475,0.03240123532385349,-0.00574895506866915,-0.1774301199077068
23.0,200,0.01,0.00999999999999976,5.505,0.03240150065487879,-0.006144595312851563,-0.1896392200565054
23.0,200,0.01,0.00999999999999976,5.535,0.03240168118135534,-0.006528930017686139,-0.2014997302498931
23.0,200,0.01,0.00999999999999976,5.5649999999999995,0.03240182571230352,-0.006861134445554553,-0.21175147679870598
23.0,200,0.01,0.00999999999999976,5.595,0.032401903202380705,-0.007185844284140998,-0.22177229032685414
23.0,200,0.01,0.00999999999999976,5.625,0.032401947598366294,-0.007481018251099945,-0.23088174648727405
23.0,200,0.01,0.00999999999999976,5.654999999999999,0.03240194667115242,-0.0077707750352647405,-0.2398243264249025
23.0,200,0.01,0.00999999999999976,5.685,0.03240190457961071,-0.008025522947350731,-0.24768676568478287
23.0,200,0.01,0.00999999999999976,5.715,0.03240182572255829,-0.008253060306037228,-0.25470973076345543
23.0,200,0.01,0.00999999999999976,5.745,0.03240171781836354,-0.008456872214228183,-0.2610007364929055
23.0,200,0.01,0.00999999999999976,5.7749999999999995,0.03240158469196932,-0.008640547435290932,-0.26667051989690116
23.0,200,0.01,0.00999999999999976,5.805,0.03240143057193485,-0.008805262759179998,-0.2717553701720458
23.0,200,0.01,0.00999999999999976,5.835,0.03240125858334115,-0.008949160115982733,-0.27619791660142096
23.0,200,0.01,0.00999999999999976,5.865,0.03240106803813863,-0.009069995875528515,-0.2799289166904131
23.0,200,0.01,0.00999999999999976,5.895,0.03240085718865543,-0.009167289290692986,-0.2829335420762493
23.0,200,0.01,0.00999999999999976,5.925,0.03240062749243982,-0.009242555801773992,-0.28525854333934114
23.0,200,0.01,0.00999999999999976,5.955,0.0324003900883107,-0.009299600616941224,-0.2870212547316306
23.0,200,0.01,0.00999999999999976,5.984999999999999,0.03240011792343342,-0.009446077148923567,-0.2915445299071483
23.0,200,0.1,0.09999999999999393,0.015,0.03239992786645872,3.9458254072214006e-5,0.0012178500592608496
23.0,200,0.1,0.09999999999999393,0.045,0.0323998655654914,0.00014671741009058441,0.0045283339152755895
23.0,200,0.1,0.09999999999999393,0.075,0.03239981979532042,0.00023935153300464268,0.007387434081939332
23.0,200,0.1,0.09999999999999393,0.105,0.032399741628494134,0.000353632213598438,0.010914661531974507
