z uax1dseverity23 uax3dseverity23 discseverity23 flow1dseverity23 flow3dseverity23 flowdiscseverity23 areaseverity23 intersectionsseverity23 uax1dseverity40 uax3dseverity40 discseverity40 flow1dseverity40 flow3dseverity40 flowdiscseverity40 areaseverity40 intersectionsseverity40
0.422110552764 22.5462636582 22.1025043617 0.443759296496 2.29816292536 2.24820027248 0.0499626528893 0.101716992595 2243.0 22.5342018201 22.0500255717 0.484176248369 2.29817324091 2.2478610034 0.0503122375086 0.101943691452 2153.0
0.452261306533 22.5464014716 22.0967748255 0.449626646099 2.29816238059 2.24732403615 0.0508383444321 0.101703712596 2131.0 22.5343434288 22.0514605423 0.482882886491 2.29817315433 2.24771358579 0.0504595685318 0.101930372434 2159.0
0.482412060302 22.5465400563 22.0837502447 0.462789811549 2.2981619127 2.24762090281 0.0505410098905 0.101777138299 2074.0 22.534484362 22.0348009733 0.499683388737 2.29817299995 2.24763687127 0.0505361286843 0.102003956105 2108.0
0.51256281407 22.5466793695 22.0819332274 0.464746142049 2.29816151754 2.24796076582 0.0502007517173 0.101800904054 2115.0 22.5346246279 22.0377876382 0.496836989741 2.29817277849 2.24846951101 0.0497032674786 0.102027914414 2075.0
0.542713567839 22.5468194007 22.0766379343 0.470181466395 2.29816119413 2.24695352943 0.0512076646913 0.10177969744 2089.0 22.5347642156 22.0485501109 0.48621410474 2.29817248879 2.24909894411 0.049073544675 0.102006659522 2193.0
0.572864321608 22.5469602169 22.0881324636 0.458827753386 2.29816094925 2.24583541517 0.0523255340834 0.101676111318 2163.0 22.5349031159 22.0454884818 0.48941463405 2.29817212982 2.24647334345 0.0516987863666 0.101901726755 2233.0
0.603015075377 22.5471018861 22.1013241404 0.445777745634 2.29816078978 2.24752818004 0.050632609736 0.10169201473 2171.0 22.5350413258 22.0785014991 0.456539826605 2.29817170124 2.25021303406 0.0479586671715 0.101918739102 2203.0
0.633165829146 22.5472443885 22.0864872561 0.460757132412 2.29816071384 2.24777577406 0.0503849397829 0.101771537864 2193.0 22.5351788509 22.0426161987 0.492562652157 2.29817120354 2.24830578579 0.0498654177466 0.101998136951 2193.0
0.663316582915 22.5473876063 22.0944112963 0.45297630992 2.29816070983 2.2491020593 0.0490586505329 0.101795066143 2205.0 22.5353157039 22.0440398333 0.491275870556 2.29817063794 2.24898144882 0.0491891891233 0.102022200369 2125.0
0.693467336683 22.5475317039 22.0791497898 0.468381914139 2.29816079409 2.24656016396 0.0516006301339 0.101750302224 2175.0 22.5354519024 22.0589171108 0.476534791598 2.29817000616 2.2495115804 0.0486584257652 0.101977425687 2107.0
0.723618090452 22.5476766341 22.0976146034 0.450062030694 2.29816096198 2.24674198149 0.0514189804913 0.101673507381 2151.0 22.5355874694 22.0758101094 0.45977736004 2.29816931044 2.24950077677 0.0486685336738 0.101898900454 2127.0
0.753768844221 22.5478224073 22.1048802969 0.442942110387 2.29816121466 2.24851181443 0.0496494002298 0.101720153388 2139.0 22.5357224329 22.0643833502 0.471339082644 2.29816855354 2.24941402683 0.0487545267191 0.101947740443 2183.0
0.78391959799 22.547968907 22.09687156 0.451097347081 2.29816154055 2.24895849902 0.0492030415324 0.10177723543 2065.0 22.5358568269 22.0447939743 0.491062852591 2.29816773885 2.24866475546 0.0495029833854 0.10200434434 2189.0
0.814070351759 22.5481162385 22.0926073492 0.455508889266 2.29816195017 2.24873127008 0.0494306800908 0.101786594698 2087.0 22.5359906913 22.0365480189 0.499442672376 2.29816687029 2.24802864416 0.050138226127 0.102013647611 2185.0
0.844221105528 22.5482643601 22.1007453175 0.44751904253 2.29816243939 2.24874890671 0.0494135326881 0.101749912702 2087.0 22.5361240687 22.0406688658 0.495455202925 2.29816595215 2.24763675554 0.0505291966097 0.101976794317 2151.0
0.874371859296 22.5484132665 22.1219361909 0.426477075634 2.29816300771 2.24826577707 0.0498972306446 0.101630605823 2205.0 22.5362570063 22.0571196348 0.479137371523 2.2981649891 2.2466525905 0.0515123986025 0.101856118464 2257.0
0.904522613065 22.5485629215 22.0892924224 0.459270499182 2.29816365153 2.24666142682 0.0515022247049 0.101708166285 2165.0 22.536389555 22.0564449669 0.479944588043 2.29816398626 2.24832415275 0.0498398335152 0.101935019724 2155.0
0.934673366834 22.5487133357 22.0938693321 0.454844003589 2.29816437192 2.24852653544 0.0496378364788 0.101771514154 2187.0 22.5365217635 22.0400835027 0.496438260749 2.2981629485 2.24805827848 0.050104670023 0.101998628009 2143.0
0.964824120603 22.5488643918 22.1065291136 0.442335278186 2.29816515724 2.24990128768 0.0482638695651 0.101775420108 2173.0 22.5366536899 22.0617351593 0.47491853056 2.29816188166 2.25034036792 0.0478215137363 0.102001966376 2083.0
0.994974874372 22.5490161717 22.10350907 0.445507101713 2.29816601564 2.24824098733 0.0499250283139 0.101714211088 2109.0 22.5367853975 22.0616716246 0.475113772831 2.29816079206 2.2489842999 0.0491764921546 0.101940792981 2161.0
1.02512562814 22.5491685564 22.1132112704 0.435957285968 2.29816693525 2.24731184886 0.0508550863905 0.101627566497 2137.0 22.5369169479 22.0807022671 0.45621468081 2.2981596859 2.24900464495 0.0491550409506 0.101853854907 2214.0
1.05527638191 22.5493215526 22.0891547311 0.460166821511 2.29816791668 2.24714484465 0.0510230720279 0.101730685126 2127.0 22.5370483986 22.0642486574 0.472799741198 2.29815856895 2.24963156544 0.0485270035058 0.101958222116 2145.0
1.08542713568 22.5494751157 22.0871336701 0.462341445587 2.29816895544 2.24786337072 0.050305584722 0.101772525322 2201.0 22.5371798072 22.0626351633 0.474544643847 2.29815744698 2.25038312328 0.0477743236972 0.101999743304 2133.0
1.11557788945 22.5496291596 22.0767165809 0.472912578674 2.29817004291 2.24667338168 0.0514966612243 0.101766645119 2151.0 22.5373112428 22.057792039 0.479519203785 2.29815632693 2.24976294719 0.0483933797359 0.101994022938 2135.0
1.14572864322 22.5497836796 22.0854404868 0.46434319282 2.29817117854 2.24634703629 0.0518241422585 0.101711670077 2243.0 22.5374427648 22.0582323655 0.479210399232 2.29815521478 2.24858913175 0.0495660830378 0.10193877254 2123.0
1.17587939698 22.5499385761 22.1068654291 0.443073147036 2.29817235237 2.24701397934 0.0511583730342 0.101643264919 2273.0 22.5375744406 22.0797804435 0.457793997112 2.29815411732 2.24928566752 0.0488684498012 0.10187083487 2179.0
1.20603015075 22.550093846 22.1143956166 0.435698229451 2.29817356401 2.24948382771 0.0486897363001 0.101720339399 2203.0 22.5377063353 22.0490704097 0.488635925552 2.29815304108 2.24783699921 0.0503160418723 0.101947018965 2123.0
1.23618090452 22.5502494092 22.0863725548 0.463876854389 2.29817480541 2.24768673914 0.0504880662658 0.10176803518 2225.0 22.5378385124 22.0423246226 0.495513889837 2.29815199248 2.24819904255 0.049952949932 0.101994643534 2067.0
1.26633165829 22.5504052222 22.1038152662 0.446589956009 2.29817607218 2.24904895653 0.0491271156517 0.101749355459 2213.0 22.5379710342 22.0518627595 0.48610827468 2.29815097777 2.24880213107 0.0493488467025 0.101977876227 2053.0
1.29648241206 22.5505612375 22.0853142905 0.465246946978 2.29817735948 2.24546838422 0.0527089752604 0.101672466811 2177.0 22.5381039615 22.0583572651 0.479746696409 2.29815000309 2.24774769421 0.0504023088871 0.101900049364 2151.0
1.32663316583 22.5507173936 22.1372475715 0.41346982212 2.29817866114 2.24976054442 0.048418116718 0.101627835039 2245.0 22.5382373523 22.0643643596 0.473872992689 2.29814907431 2.24739275931 0.0507563149945 0.101856220405 2155.0
1.3567839196 22.5508736324 22.0979171823 0.452956450031 2.2981799713 2.24821725211 0.0499627191869 0.101738875821 2187.0 22.5383712605 22.0619138095 0.476457451017 2.29814819686 2.2495307032 0.0486174936556 0.101964440738 2221.0
1.38693467337 22.5510299096 22.0865949198 0.464434989747 2.29818128548 2.24760079886 0.0505804866164 0.101763119531 2077.0 22.5385057359 22.0684956901 0.470010045808 2.29814737578 2.25076852618 0.047378849597 0.101990120114 2197.0
1.41708542714 22.5511861865 22.0949742369 0.456211949639 2.29818259979 2.24800229541 0.0501803043783 0.101742698195 2133.0 22.5386408253 22.0614875623 0.477153262977 2.29814661579 2.24958876414 0.0485578516561 0.101969042558 2125.0
1.4472361809 22.5513424203 22.1035699304 0.447772489874 2.29818390988 2.24736295886 0.0508209510201 0.101674207648 2109.0 22.5387765728 22.0730321096 0.465744463188 2.29814592137 2.24924124 0.0489046813785 0.101899966839 2141.0
1.47738693467 22.5514985688 22.1132042651 0.43829430365 2.29818521148 2.24799912091 0.0501860905696 0.101658678406 2165.0 22.5389130195 22.0593958264 0.479517193054 2.29814529669 2.2475241853 0.050621111386 0.101885119746 2141.0
1.50753768844 22.5516545907 22.0887783141 0.462876276593 2.29818650041 2.24703821987 0.0511482805385 0.101727591627 2207.0 22.5390502033 22.0552103286 0.483839874725 2.29814474556 2.24863137174 0.0495133738248 0.101954655532 2133.0
1.53768844221 22.5518104492 22.0803223107 0.471488138546 2.29818777293 2.24686587154 0.0513219013888 0.101758744276 2095.0 22.5391881523 22.0597498411 0.479438311219 2.29814427085 2.24978711766 0.0483571531875 0.101986066654 2143.0
