severity,mesh_kind,line_group,z1_cm,x1_cm,y1_cm,z2_cm,x2_cm,y2_cm,source_index
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.18,0,0.28125,0.176541350473,0.0351162579629,97
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.176541350473,0.0351162579629,0.28125,0.166298315852,0.0688830178257,98
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.166298315852,0.0688830178257,0.28125,0.149664530214,0.100002641944,99
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.149664530214,0.100002641944,0.28125,0.127279220614,0.127279220614,100
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.127279220614,0.127279220614,0.28125,0.100002641944,0.149664530214,101
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.100002641944,0.149664530214,0.28125,0.0688830178257,0.166298315852,102
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.0688830178257,0.166298315852,0.28125,0.0351162579629,0.176541350473,103
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.0351162579629,0.176541350473,0.28125,1.10218211923e-17,0.18,104
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,1.10218211923e-17,0.18,0.28125,-0.0351162579629,0.176541350473,105
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.0351162579629,0.176541350473,0.28125,-0.0688830178257,0.166298315852,106
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.0688830178257,0.166298315852,0.28125,-0.100002641944,0.149664530214,107
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.100002641944,0.149664530214,0.28125,-0.127279220614,0.127279220614,108
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.127279220614,0.127279220614,0.28125,-0.149664530214,0.100002641944,109
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.149664530214,0.100002641944,0.28125,-0.166298315852,0.0688830178257,110
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.166298315852,0.0688830178257,0.28125,-0.176541350473,0.0351162579629,111
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.176541350473,0.0351162579629,0.28125,-0.18,2.20436423847e-17,112
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.18,2.20436423847e-17,0.28125,-0.176541350473,-0.0351162579629,113
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.176541350473,-0.0351162579629,0.28125,-0.166298315852,-0.0688830178257,114
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.166298315852,-0.0688830178257,0.28125,-0.149664530214,-0.100002641944,115
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.149664530214,-0.100002641944,0.28125,-0.127279220614,-0.127279220614,116
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.127279220614,-0.127279220614,0.28125,-0.100002641944,-0.149664530214,117
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.100002641944,-0.149664530214,0.28125,-0.0688830178257,-0.166298315852,118
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.0688830178257,-0.166298315852,0.28125,-0.0351162579629,-0.176541350473,119
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-0.0351162579629,-0.176541350473,0.28125,-3.3065463577e-17,-0.18,120
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,-3.3065463577e-17,-0.18,0.28125,0.0351162579629,-0.176541350473,121
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.0351162579629,-0.176541350473,0.28125,0.0688830178257,-0.166298315852,122
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.0688830178257,-0.166298315852,0.28125,0.100002641944,-0.149664530214,123
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.100002641944,-0.149664530214,0.28125,0.127279220614,-0.127279220614,124
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.127279220614,-0.127279220614,0.28125,0.149664530214,-0.100002641944,125
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.149664530214,-0.100002641944,0.28125,0.166298315852,-0.0688830178257,126
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.166298315852,-0.0688830178257,0.28125,0.176541350473,-0.0351162579629,127
50,fem-gridap-tetrahedral,wall-circumferential,0.28125,0.176541350473,-0.0351162579629,0.28125,0.18,0,128
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.18,0,0.375,0.176541350473,0.0351162579629,129
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.176541350473,0.0351162579629,0.375,0.166298315852,0.0688830178257,130
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.166298315852,0.0688830178257,0.375,0.149664530214,0.100002641944,131
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.149664530214,0.100002641944,0.375,0.127279220614,0.127279220614,132
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.127279220614,0.127279220614,0.375,0.100002641944,0.149664530214,133
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.100002641944,0.149664530214,0.375,0.0688830178257,0.166298315852,134
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.0688830178257,0.166298315852,0.375,0.0351162579629,0.176541350473,135
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.0351162579629,0.176541350473,0.375,1.10218211923e-17,0.18,136
50,fem-gridap-tetrahedral,wall-circumferential,0.375,1.10218211923e-17,0.18,0.375,-0.0351162579629,0.176541350473,137
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.0351162579629,0.176541350473,0.375,-0.0688830178257,0.166298315852,138
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.0688830178257,0.166298315852,0.375,-0.100002641944,0.149664530214,139
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.100002641944,0.149664530214,0.375,-0.127279220614,0.127279220614,140
