case_label,severity,model,nx,dt_s,initial_condition,backend,run_status,half_width_cm,z_cm,mean_u3d_cm_s,mean_u1d_cm_s,abs_velocity_discrepancy_cm_s,relative_discrepancy,node_count,observed_radius_cm,xdmf_time_s,time_offset_s,target_time_s,time_atol_s,one_d_completed_time_s,one_d_terminal_time_error_s,xdmf_target_time_error_s,cross_model_time_offset_s
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.5678391959798994,16.84849205180727,22.472672758040996,5.624180706233727,0.3338091438058662,104,0.1801121305742975,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.5979899497487438,17.7012212720155,22.47282254364088,4.771601271625382,0.269563393299251,114,0.18011148696349577,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.6281407035175879,17.058428146217146,22.472972068609806,5.41454392239266,0.3174116557505553,106,0.18011099306157033,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.6582914572864322,17.59686591037896,22.47312131515426,4.8762554047753,0.2771093119428269,116,0.1801105548092054,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.6884422110552764,13.584120070252217,22.47327026417951,8.889150193927295,0.6543780640892295,153,0.18011007176527127,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.7185929648241205,16.884483087118262,22.47341889734887,5.588935810230609,0.3310101814425456,105,0.18010911968065488,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.7487437185929648,17.75941267494366,22.47356719992584,4.7141545249821775,0.26544540696626007,123,0.1801087447919499,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.778894472361809,17.740512306035303,22.473715153533334,4.733202847498031,0.2668019257757174,113,0.18010818050321944,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.8090452261306533,17.095088615111806,22.473862705804414,5.378774090692609,0.3146385615069496,112,0.18010769530078463,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.8391959798994975,13.148498221817158,22.474009212818615,9.325510991001456,0.7092453323321548,152,0.18010708580605983,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.8693467336683418,17.150632006923892,22.47412524002557,5.323493233101679,0.31039633005667244,106,0.18010627785707456,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.899497487437186,17.80267276069023,22.473617293065512,4.670944532375284,0.26237321750299847,118,0.18010567392908605,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.92964824120603,17.242860575174454,22.46667809683489,5.223817521660436,0.30295538834092695,109,0.18005273674602237,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.9597989949748744,12.44164620516953,22.42537241309225,9.983726207922722,0.8024441495350079,137,0.1799647916268599,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,1.9899497487437185,16.58107884502562,22.291257653742015,5.710178808716396,0.3443792084994198,111,0.17989373526911867,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.020100502512563,16.614852979411936,22.068561361880484,5.453708382468548,0.3282429516063991,102,0.1784538749433708,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.050251256281407,17.560362349353547,22.02061884258554,4.460256493231995,0.25399569806691324,99,0.17686600201539032,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.080402010050251,18.033727432309988,22.612009652509144,4.578282220199156,0.2538733180582797,95,0.1739697248862024,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.1105527638190953,11.657675057476991,24.29517113982613,12.63749608234914,1.084049436962451,114,0.17191563606618418,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.14070351758794,17.193969938976597,26.75434561818112,9.560375679204522,0.5560307313049523,84,0.16671805491367134,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.170854271356784,19.834352720320435,28.74410433084259,8.909751610522154,0.44920808539388585,81,0.15985252554017362,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.201005025125628,22.83785951162172,30.740613243457037,7.902753731835318,0.3460374089705635,79,0.15182711849026365,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.2311557788944723,20.765270181493,32.83765456364407,12.072384382151071,0.5813738167929332,78,0.1497739671861968,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.2613065326633164,17.307858621691903,34.66837020147092,17.36051157977902,1.00304214167899,101,0.1467127532880608,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.291457286432161,24.028682411586583,36.05363585685267,12.024953445266089,0.50044164882997,71,0.1429367310525097,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.321608040201005,26.714793458639186,36.97261065392651,10.257817195287323,0.3839751638420431,75,0.14078587318783975,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.351758793969849,25.329749419227632,37.50905212276852,12.179302703540891,0.4808299719813126,77,0.14046278956828095,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.3819095477386933,26.3164978374747,37.78261183689725,11.466113999422554,0.4357006038658687,74,0.13986173118799827,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.4120603015075375,18.24594784150157,37.89915408341374,19.65320624191217,1.0771271743531843,101,0.1394557198538987,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.442211055276382,26.201733060436403,37.93254317790141,11.730810117465005,0.4477112292689552,74,0.13944684307607189,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.472361809045226,26.012678499228194,37.93892856097054,11.926250061742344,0.45847835554866834,75,0.13944296580853646,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.5025125628140703,26.743517404325356,37.967167160177794,11.223649755852438,0.41967739643840507,75,0.139591101451366,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.5326633165829144,26.950361011939798,37.984165146371026,11.033804134431229,0.4094121087855903,72,0.13976677208500593,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.562814070351759,17.08776210697282,37.94056582926829,20.852803722295466,1.220335558966278,99,0.14009429251964564,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.592964824120603,22.924126766064713,37.77731114780666,14.853184381741944,0.6479280337835842,66,0.14031274219869713,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.6231155778894473,23.853419817320606,37.4365634582487,13.583143640928093,0.5694421908872375,67,0.14200637147584186,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.6532663316582914,23.20942022030847,36.87258901976097,13.663168799452503,0.5886906553355907,68,0.1431334631653392,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.6834170854271355,21.280810910611724,36.06178032708921,14.780969416477486,0.6945679597720086,64,0.14403543678175712,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.71356783919598,16.19303603519399,35.01108822316003,18.81805218796604,1.1621077200758914,101,0.1472962146790384,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.7437185929648242,21.90599269895706,33.754407932780474,11.848415233823413,0.5408755219017084,73,0.15002891899957457,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.7738693467336684,22.937071510779326,32.35696771306945,9.419896202290126,0.4106843455522744,83,0.15240488162808258,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.8040201005025125,21.026459434166533,30.89512658523214,9.868667151065608,0.4693451687367637,82,0.15608951962935638,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.8341708542713566,18.160431244245856,29.45434173626227,11.293910492016412,0.6218966025707618,84,0.1596123557138843,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.864321608040201,15.62081509709445,28.196931319471545,12.576116222377095,0.805087067749513,108,0.16287654143863278,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.8944723618090453,19.868201551572067,27.157973814419233,7.2897722628471655,0.36690649850340196,86,0.165231835821065,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.9246231155778895,17.02467066628591,26.24476586146485,9.220095195178938,0.5415726022493678,90,0.1683878867787129,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.9547738693467336,19.195180974316326,25.455292403355344,6.260111429039018,0.3261293257622951,86,0.1704852925540671,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,2.9849246231155777,16.525469167995166,24.788195094115487,8.262725926120321,0.49999947608886786,93,0.17216336334421992,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.0150753768844223,13.060820918067897,24.234925608847433,11.174104690779536,0.8555438253748399,133,0.1747540111876217,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.0452261306532664,16.6176855710471,23.787886317845903,7.170200746798802,0.43148010691039923,91,0.17600146520550808,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.0753768844221105,15.969353883413003,23.43457682013603,7.465222936723027,0.4674718207902563,95,0.1771879355129307,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.1055276381909547,16.935908642092222,23.162101270690584,6.226192628598362,0.36763262959059,106,0.17823467351064973,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.135678391959799,11.631113307184101,22.957044189387183,11.325930882203082,0.9737615465587013,136,0.17873149787081458,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.1658291457286434,17.53194636396842,22.80671014470834,5.274763780739921,0.30086584063367844,104,0.17912907693105073,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.1959798994974875,17.379762462428058,22.699370071340077,5.319607608912019,0.30608057045728104,107,0.1795162295107687,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.2261306532663316,16.962144470360588,22.624748253240064,5.662603782879476,0.33383772864181355,119,0.17967810335548864,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.2562814070351758,17.929367467038944,22.57425585996178,4.644888392922837,0.25906593757208246,113,0.17977977206516488,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.28643216080402,13.303193236810712,22.54101632437521,9.237823087564498,0.6944064423572307,149,0.17993786122811994,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.3165829145728645,18.29472740706367,22.519742241039495,4.225014833975823,0.23094166641392685,113,0.18002068592362377,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.3467336683417086,16.435394415565558,22.50652022783488,6.071125812269322,0.3693933749785468,113,0.18002081453253946,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.3768844221105527,19.024000989273862,22.49855677145463,3.4745557821807687,0.1826406434766166,115,0.18002088311993694,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.407035175879397,17.1784116269473,22.493925665527883,5.315514038580581,0.30942989107574304,107,0.18003256841604273,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.437185929648241,13.046783110392237,22.491342479663352,9.444559369271115,0.7238994692682659,147,0.18003265050508982,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.4673366834170856,17.313012707965626,22.489977054836928,5.176964346871301,0.2990215760939982,112,0.18003262199800651,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.4974874371859297,17.49823324224869,22.489296200409974,4.991062958161283,0.2852323939831016,111,0.18003258095477606,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.527638190954774,16.67526844959751,22.488709470077833,5.813441020480322,0.34862653264335547,110,0.18003364601458507,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.557788944723618,17.793153459813215,22.48872788001068,4.695574420197463,0.26389782063098977,112,0.18003356619062202,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.5879396984924625,12.861238328656729,22.48891729739026,9.62767896873353,0.7485810248365935,144,0.18003347524111993,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.6180904522613067,18.1643796315414,22.48908984775924,4.324710216217838,0.23808741635790454,118,0.18003332043787132,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.648241206030151,16.862888843365173,22.489249502422,5.626360659056825,0.33365342743574794,119,0.18003320325138727,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.678391959798995,17.86969301333797,22.489401944305506,4.619708930967537,0.25852200860526137,111,0.18003305156701624,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.708542713567839,17.519212387222588,22.489550721704212,4.9703383344816245,0.2837078645217337,115,0.18003289189460422,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.7386934673366836,13.063964073894654,22.489697711991155,9.425733638096501,0.7215063961276252,149,0.1800327568509813,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.7688442211055277,17.744715519737262,22.489843825701637,4.745128305964375,0.26741078495659276,110,0.18003244374880645,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.798994974874372,18.332893088839743,22.489989467515827,4.1570963786760835,0.22675615673593497,111,0.1800321753087568,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.829145728643216,16.756040630965874,22.49013480189018,5.734094170924305,0.3422105673536895,113,0.18003197951592356,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.85929648241206,15.100258994528483,22.490279891916312,7.39002089738783,0.48939696332795174,130,0.18003176022632267,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.8894472361809047,15.41679187829621,22.490424763587445,7.073632885291234,0.4588265146946368,138,0.18003152382165988,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.919597989949749,16.548602444615263,22.4905694312877,5.941966986672437,0.3590615586155367,104,0.180031080460554,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.949748743718593,17.45512364140526,22.490713907625093,5.035590266219831,0.28848780276038366,120,0.18003087881307442,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,3.979899497487437,17.258037409410136,22.490858206568774,5.232820797158638,0.30321065327540575,106,0.18003058298871014,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,4.010050251256281,16.835574316693318,22.491002342228754,5.655428025535436,0.33592130088058797,120,0.18003030969131423,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,4.040201005025126,13.970740187686,22.491146328326863,8.520406140640864,0.6098750693360446,142,0.18003002845335545,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,4.0703517587939695,16.520234789583466,22.49129018042462,5.971055390841155,0.36143889399235996,111,0.1800296405837086,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,4.100502512562814,17.968760976120073,22.491433917173886,4.522672941053813,0.25169642731985276,109,0.18002921065379032,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,23.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.01507537688442211,4.130653266331659,16.442967336799356,22.491577559752468,6.048610222953112,0.36785393408988437,108,0.18002894293966754,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
