z u1dC23 u3dC23 discC23 flow1dC23 flow3dC23 flowdiscC23 areaC23 intersectionsC23 u1dC40 u3dC40 discC40 flow1dC40 flow3dC40 flowdiscC40 areaC40 intersectionsC40
0.964824120603 22.4698927246 22.1215222663 0.348370458318 2.29024131786 2.24834176019 0.0418995576643 0.10163594228 2173.0 22.4518696066 22.0889318454 0.362937761192 2.29018679354 2.24752358509 0.0426632084469 0.101748857791 2083.0
0.994974874372 22.4700445574 22.1187091824 0.351335375084 2.29024228689 2.2467180952 0.0435241916915 0.1015754616 2109.0 22.4520081224 22.0884312411 0.363576881253 2.29018650725 2.24613880084 0.044047706409 0.101688471052 2161.0
1.02512562814 22.4701964133 22.1281649296 0.342031483752 2.29024325817 2.24577843837 0.044464819805 0.10148959236 2137.0 22.45214732 22.1081741547 0.343973165292 2.29018628862 2.24624372856 0.0439425600673 0.101602407907 2214.0
1.05527638191 22.4703482532 22.1037767436 0.366571509583 2.29024422783 2.24559392227 0.04465030556 0.101593223109 2127.0 22.4522871527 22.0916154968 0.360671655875 2.29018613292 2.24687565525 0.0433104776699 0.101707168295 2145.0
1.08542713568 22.4705000433 22.1016688271 0.368831216151 2.29024519249 2.24631752063 0.0439276718589 0.101635651959 2201.0 22.4524276255 22.0899762376 0.362451387835 2.29018604057 2.24763798926 0.0425480513121 0.101749226214 2133.0
1.11557788945 22.4706517452 22.091575529 0.379076216263 2.29024614831 2.24517628857 0.0450698597424 0.10163042856 2151.0 22.4525688314 22.0845194193 0.368049412111 2.2901860209 2.24697101387 0.0432150070394 0.101744166183 2135.0
1.14572864322 22.4708033219 22.1000098713 0.370793450678 2.29024709159 2.24483459286 0.0454124987308 0.101576180551 2243.0 22.4527105993 22.0848890173 0.367821582078 2.29018605666 2.24580593408 0.0443801225795 0.101689708847 2123.0
1.17587939698 22.4709547392 22.1218436672 0.349111071997 2.2902480189 2.24555541463 0.0446926042678 0.101508511154 2273.0 22.4528529832 22.1069384189 0.345914564231 2.29018615316 2.24656400201 0.0436221511465 0.101622574752 2179.0
1.20603015075 22.4711059653 22.1294449876 0.34166097778 2.29024892706 2.24804462071 0.0422043063507 0.101586127532 2203.0 22.4529959306 22.0757400749 0.377255855717 2.29018630517 2.24508530823 0.0451009969382 0.101699209205 2123.0
1.23618090452 22.4712569683 22.1009183479 0.370338620443 2.29024981285 2.24621388924 0.0440359236195 0.101634414185 2225.0 22.4531394171 22.0687699716 0.384369445544 2.2901865102 2.24543949932 0.0447470108816 0.101747378862 2067.0
1.26633165829 22.4714077133 22.1183685883 0.353039125016 2.29025067278 2.24758910195 0.0426615708371 0.10161640507 2213.0 22.4532835797 22.0775520952 0.375731484547 2.2901867819 2.2459779113 0.0442088705956 0.101731292565 2053.0
1.29648241206 22.4715581693 22.0997441669 0.37181400241 2.29025150372 2.24401373915 0.0462377645711 0.101540258666 2177.0 22.4534285212 22.0844564806 0.368972040622 2.29018713049 2.24497969529 0.0452074351977 0.101654287814 2151.0
1.32663316583 22.4717083114 22.151530331 0.320177980477 2.29025230317 2.24829914892 0.0419531542479 0.101496335257 2245.0 22.4535740195 22.091078145 0.362495874504 2.29018753381 2.24470135323 0.0454861805799 0.101611217818 2155.0
1.3567839196 22.4718581143 22.1120337041 0.35982441023 2.29025306854 2.24675689138 0.0434961771567 0.101607881095 2187.0 22.4537199272 22.0880929143 0.365627012866 2.29018797713 2.2467969678 0.043391009331 0.101719825995 2221.0
1.38693467337 22.4720075501 22.100856804 0.371150746107 2.29025379701 2.24617056746 0.0440832295518 0.101632737019 2077.0 22.4538664824 22.0946783283 0.35918815407 2.29018848422 2.24804684367 0.0421416405458 0.101746077054 2197.0
1.41708542714 22.4721565926 22.1090313199 0.363125272712 2.29025448593 2.24656474933 0.0436897366009 0.101612988684 2133.0 22.4540135475 22.0882538174 0.365759730099 2.29018904134 2.24694299854 0.0432460428019 0.101725696251 2125.0
1.4472361809 22.472305219 22.1178541798 0.354451039282 2.29025513297 2.24596270163 0.044292431338 0.101545235057 2109.0 22.4541610201 22.0995675691 0.354593450996 2.29018963831 2.2465854879 0.0436041504178 0.101657441073 2141.0
1.47738693467 22.4724534093 22.1271395589 0.345313850438 2.29025573609 2.2465765945 0.0436791415894 0.101530366748 2165.0 22.4543091024 22.0858037477 0.368505354707 2.29019029531 2.24487306678 0.045317228531 0.101643258829 2141.0
1.50753768844 22.4726011414 22.1026417777 0.369959363746 2.29025629302 2.24562470517 0.0446315878463 0.101599832625 2207.0 22.4544574709 22.0812223032 0.373235167649 2.2901909801 2.24595336168 0.0442376184182 0.101713271614 2133.0
1.53768844221 22.4727484009 22.093725103 0.37902329788 2.29025680227 2.24542063149 0.0448361707864 0.101631599969 2095.0 22.4546063796 22.0856835131 0.368922866533 2.29019171808 2.24711362774 0.0430780903336 0.101745260744 2143.0
1.56783919598 22.4728951753 22.0973597266 0.375535448674 2.29025726255 2.2449665683 0.0452906942534 0.101594335073 2073.0 22.4547556128 22.1010494388 0.353706174025 2.29019248776 2.24784373895 0.0423487488091 0.101707556701 2171.0
1.59798994975 22.4730414543 22.123650837 0.349390617363 2.2902576728 2.24558012377 0.0446775490244 0.101501336299 2153.0 22.4549052381 22.0999962941 0.354908944014 2.29019329593 2.24568005598 0.0445132399492 0.101614499211 2121.0
1.62814070352 22.4731872313 22.1274171447 0.345770086669 2.29025803229 2.24648579863 0.0437722336547 0.101524989742 2277.0 22.4550552317 22.1009032418 0.354151989865 2.29019414028 2.24629332279 0.0439008174868 0.101638077784 2065.0
