case_id,paper_severity_percent,imported_case,model,coordinate_mode,section_count,reference_time_s,imported_time_s,paper_time_offset_s,local_target_time_s,imported_local_target_time_offset_s,local_completed_time_s,imported_local_time_offset_s,time_alignment_tolerance_s,local_time_target_policy,time_alignment_status,max_velocity_abs_error_cm_s,mean_velocity_abs_error_cm_s,max_velocity_rel_error,mean_velocity_rel_error,max_pressure_abs_error_dyn_cm2,mean_pressure_abs_error_dyn_cm2,pressure_comparison_status,status
sev23,23.0,77,canic-extended-1d,deformed,200,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,2.4023078798204054,0.4644955494520539,0.07392139797527142,0.018836247156282498,12884.260465397998,848.692193789091,common_section41_outlet_pressure_gauge_operator_applied,source_artifact_reconstruction_comparison_time_aligned
sev23,23.0,77,classical-parabolic-1d,deformed,200,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,2.4024602198657874,0.46449646926060434,0.07392608562967944,0.018836249245056984,12881.849902860711,848.792698205892,common_section41_outlet_pressure_gauge_operator_applied,established_model_diagnostic_comparator_time_aligned
sev40,40.0,60,canic-extended-1d,deformed,200,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,10.617608363560691,0.9447051608740464,0.24898697587331042,0.03001371172651842,36523.1988592788,2318.795151614373,common_section41_outlet_pressure_gauge_operator_applied,source_artifact_reconstruction_comparison_time_aligned
sev40,40.0,60,classical-parabolic-1d,deformed,200,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,10.618635206541775,0.9447148888594694,0.24901105573384044,0.030013358060040483,36504.35546218785,2319.9682456479522,common_section41_outlet_pressure_gauge_operator_applied,established_model_diagnostic_comparator_time_aligned
sev50,50.0,50,canic-extended-1d,deformed,200,1.4994999999998904,1.4994999999998904,0.49949999999989037,1.4994999999998904,0.0,1.4994999999998904,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,22.39805920777426,1.7710269718002214,0.4079988904774642,0.045245832906253655,61783.17965224688,4025.347801170193,common_section41_outlet_pressure_gauge_operator_applied,source_artifact_reconstruction_comparison_time_aligned
sev50,50.0,50,classical-parabolic-1d,deformed,200,1.4994999999998904,1.4994999999998904,0.49949999999989037,1.4994999999998904,0.0,1.4994999999998904,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,22.40113029618106,1.7710393666431596,0.4080620999654274,0.04524354985364032,61728.72933594769,4029.3278529542495,common_section41_outlet_pressure_gauge_operator_applied,established_model_diagnostic_comparator_time_aligned
