case_id,paper_severity_percent,imported_case,model,coordinate_mode,z_cm,reference_time_s,imported_time_s,paper_time_offset_s,local_target_time_s,imported_local_target_time_offset_s,local_completed_time_s,imported_local_time_offset_s,time_alignment_tolerance_s,local_time_target_policy,time_alignment_status,area_cm2,mean_velocity_3d_cm_s,mean_velocity_1d_cm_s,velocity_abs_error_cm_s,velocity_rel_error,mean_pressure_3d_dyn_cm2,pressure_1d_dyn_cm2,pressure_abs_error_dyn_cm2,pressure_comparison_status,intersection_count,velocity_cut_status,pressure_cut_status
sev23,23.0,77,canic-extended-1d,deformed,0.9045226130653267,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10170816628543444,22.08929242235549,22.464319552726423,0.37502713037093116,0.016977779242552133,1543.6160583965805,1772.7337316893668,229.11767329278632,common_section41_outlet_pressure_gauge_operator_applied,2165,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.9346733668341709,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10177151415365995,22.09386933208852,22.464466465010005,0.37059713292148544,0.01677375417366303,1536.458848760958,1765.679319352912,229.22047059195393,common_section41_outlet_pressure_gauge_operator_applied,2187,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.964824120603015,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10177542010826791,22.106529113643976,22.46461337562385,0.3580842619798723,0.01619812228953054,1529.3179599992918,1758.6245893222413,229.30662932294945,common_section41_outlet_pressure_gauge_operator_applied,2173,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.9949748743718593,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10171421108797712,22.10350906996037,22.464760286240026,0.36125121627965484,0.016343613818794542,1522.162814976171,1751.5697985716201,229.40698359544922,common_section41_outlet_pressure_gauge_operator_applied,2109,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,1.0251256281407035,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10162756649749094,22.113211270397574,22.464907196868005,0.35169592647043046,0.01590433529395332,1515.021247609238,1744.514700541251,229.49345293201304,common_section41_outlet_pressure_gauge_operator_applied,2137,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,1.0552763819095476,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10173068512620494,22.089154731098002,22.465054107769994,0.3758993766719918,0.01701737260877554,1507.8923548982934,1737.4595397876756,229.56718488938213,common_section41_outlet_pressure_gauge_operator_applied,2127,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,1.085427135678392,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10177252532156789,22.08713367007841,22.465201019963725,0.3780673498853169,0.017117085246669526,1500.7644109507928,1730.4040833389877,229.63967238819487,common_section41_outlet_pressure_gauge_operator_applied,2201,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,1.1155778894472361,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10176664511904365,22.076716580920777,22.465347932514554,0.3886313515937765,0.017603675354950242,1493.6338441067412,1723.3485621697093,229.71471806296813,common_section41_outlet_pressure_gauge_operator_applied,2151,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,1.1457286432160805,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10171167007655511,22.08544048677,22.46549484663855,0.38005435986854863,0.017208366756199193,1486.5229992254017,1716.2927558799925,229.76975665459076,common_section41_outlet_pressure_gauge_operator_applied,2243,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,1.1758793969849246,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10164326491929149,22.1068654290511,22.46564176095208,0.35877633190098024,0.016229181520664826,1479.3983493602266,1709.236882731272,229.83853337104551,common_section41_outlet_pressure_gauge_operator_applied,2273,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,1.2060301507537687,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.1017203393985371,22.114395616575838,22.465788676048067,0.35139305947222965,0.015889788062254034,1472.2760940880241,1702.1807335748695,229.90463948684533,common_section41_outlet_pressure_gauge_operator_applied,2203,valid,valid
