case_id,paper_severity_percent,model,z_cm,section_radius_cm,r_cm,radial_velocity_cm_s,status
sev40,40.0,canic-extended-1d,2.451133588085213,0.10786204566698922,0.0995649735281474,0.0,postprocessed_1d_radial_velocity
sev40,40.0,canic-extended-1d,2.451133588085213,0.10786204566698922,0.10233066424109467,0.0,postprocessed_1d_radial_velocity
sev40,40.0,canic-extended-1d,2.451133588085213,0.10786204566698922,0.10509635495404195,0.0,postprocessed_1d_radial_velocity
sev40,40.0,canic-extended-1d,2.451133588085213,0.10786204566698922,0.10786204566698922,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.0,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,1.0786186611415808e-7,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.0027657939708992415,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.005531480079932369,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.008297166188965496,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.011062852297998624,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.013828538407031752,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.01659422451606488,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.019359910625098006,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.022125596734131135,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.02489128284316426,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.027656968952197387,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.030422655061230517,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.03318834117026365,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.03595402727929677,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.0387197133883299,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.041485399497363025,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.04425108560639615,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.047016771715429284,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.04978245782446241,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.052548143933495536,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.05531383004252866,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.05807951615156179,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.06084520226059492,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.06361088836962804,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.06637657447866117,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.06914226058769431,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.07190794669672743,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.07467363280576056,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.07743931891479368,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.08020500502382681,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.08297069113285994,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.08573637724189306,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.0885020633509262,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.09126774945995932,0.0,postprocessed_1d_radial_velocity
